service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-22,149L.817.156.24.A.8.91200481,2000338,NSN_2i,T1,-1,0,118,88,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,145R.817.156.8.A.8.91203884,2000336,NSN_1a,T1,-1,0,277,247,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,145R.817.156.8.A.8.91203884,2000393,NSN_1a,T1,-1,1,247,217,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,145R.817.156.8.A.8.91203884,2000404,NSN_1a,T1,-1,2,217,187,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,121V.817.156.24.A.8.91204314,2060102,NSN_2i,T1,-1,0,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,121V.817.156.24.A.8.91204314,206141,NSN_2i,T1,-1,1,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,121V.817.156.24.A.8.91204314,2000403,NSN_2i,T1,-1,2,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,152S.817.156.8.A.8.91563477,2060112,NSN_1a,T1,-1,0,241,241,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,152S.817.156.8.A.8.91563477,2065162,NSN_1a,T1,-1,1,241,241,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,152S.817.156.8.A.8.91563477,2065153,NSN_1a,T1,-1,2,241,241,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,196P.817.156.8.B.8.91203360,2747372,WST_1a,T1,-1,0,0,7,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,196P.817.156.8.B.8.91203360,2747362,WST_1a,T1,-1,1,7,7,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,196P.817.156.8.B.8.91203360,2750511,WST_1a,T1,-1,2,7,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,162M.817.156.12.A.8.91204107,2135236,WST_1a,T1,-1,0,55,31,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,162M.817.156.12.A.8.91204107,2141312,WST_1a,T1,-1,1,31,31,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,162M.817.156.12.A.8.91204107,2150412,WST_1a,T1,-1,2,31,1,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,120T.817.156.8.A.8.91203253,2750491,WST_2c,T1,-1,0,397,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,120T.817.156.8.A.8.91203253,2750512,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,120T.817.156.8.A.8.91203253,2747361,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,607H.817.156.12.T.8.91200960,202291,ESI_1d,T4,-1,0,80,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,607H.817.156.12.T.8.91200960,202761,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,607H.817.156.12.T.8.91200960,201171,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,193M.817.156.60.B.8.91199959,207261,NSN_2k,T1,-1,0,204,204,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,193M.817.156.60.B.8.91199959,207191,NSN_2k,T1,-1,1,204,204,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,193M.817.156.60.B.8.91199959,2070141,NSN_2k,T1,-1,2,204,204,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,158P.817.156.8.A.8.91203161,2750492,WST_2c,T1,-1,0,13,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,158P.817.156.8.A.8.91203161,2750512,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,158P.817.156.8.A.8.91203161,2747361,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,602M.817.156.8.T.8.91203430,2216175,ESI_1d,T4,-1,0,49,49,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,602M.817.156.8.T.8.91203430,2217194,ESI_1d,T4,-1,1,49,49,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,602M.817.156.8.T.8.91203430,2220364,ESI_1d,T4,-1,2,49,19,SCHEDULED,2026-09-22T10:13:32.179369+00:00
2026-09-22,202G.817.156.124.H.8.91204336,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-22T10:13:32.179369+00:00
