service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-03,610M.1396.159.32.T.8.90985879,2000391,ESI_1c,T4,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,610M.1396.159.32.T.8.90985879,2000339,ESI_1c,T4,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,610M.1396.159.32.T.8.90985879,2015138,ESI_1c,T4,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,204P.1396.159.32.H.8.90989320,2760304,WST_1a,T1,-1,0,73,73,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,204P.1396.159.32.H.8.90989320,2747372,WST_1a,T1,-1,1,73,73,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,204P.1396.159.32.H.8.90989320,2747362,WST_1a,T1,-1,2,73,73,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,120U.1396.159.32.A.8.90985911,2074192,NSN_1a,T1,-1,0,0,19,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,120U.1396.159.32.A.8.90985911,2076242,NSN_1a,T1,-1,1,19,19,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,120U.1396.159.32.A.8.90985911,2077312,NSN_1a,T1,-1,2,19,19,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,133S.1396.159.32.A.8.91753710,2000336,NSN_1a,T1,-1,0,13,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,133S.1396.159.32.A.8.91753710,2000393,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,133S.1396.159.32.A.8.91753710,2000404,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,195T.1396.159.32.B.8.90985709,2077301,NSN_2k,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,195T.1396.159.32.B.8.90985709,2077311,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,195T.1396.159.32.B.8.90985709,2076241,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,152T.1396.159.32.A.8.90988671,2000403,NSN_2k,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,152T.1396.159.32.A.8.90988671,2000392,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,152T.1396.159.32.A.8.90988671,2000338,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,605P.1396.159.32.T.8.91134301,2232293,ESI_1d,T4,-1,0,169,139,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,605P.1396.159.32.T.8.91134301,2232272,ESI_1d,T4,-1,1,139,139,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,605P.1396.159.32.T.8.91134301,2227102,ESI_1d,T4,-1,2,139,139,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,133R.1396.159.32.A.8.91448812,2015133,WST_2c,T1,-1,0,0,13,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,133R.1396.159.32.A.8.91448812,2000336,WST_2c,T1,-1,1,13,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,153R.1396.159.32.A.8.90985025,2000336,NSN_1a,T1,-1,0,73,43,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,153R.1396.159.32.A.8.90985025,2000393,NSN_1a,T1,-1,1,43,13,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,153R.1396.159.32.A.8.90985025,2000404,NSN_1a,T1,-1,2,13,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,145S.1396.159.32.A.8.90984936,2073161,NSN_2k,T1,-1,0,44,44,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,145S.1396.159.32.A.8.90984936,207261,NSN_2k,T1,-1,1,44,44,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,145S.1396.159.32.A.8.90984936,207191,NSN_2k,T1,-1,2,44,44,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,198J.1396.159.32.B.8.90988200,2750491,WST_2c,T1,-1,0,692,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,198J.1396.159.32.B.8.90988200,2750512,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,198J.1396.159.32.B.8.90988200,2747361,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,153P.1396.159.32.A.8.90985520,2135234,WST_2c,T1,-1,0,103,73,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,153P.1396.159.32.A.8.90985520,2015133,WST_2c,T1,-1,1,73,73,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,153P.1396.159.32.A.8.90985520,2000336,WST_2c,T1,-1,2,73,43,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,616U.1396.159.32.T.8.91084252,2220364,ESI_1d,T4,-1,0,14,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,616U.1396.159.32.T.8.91084252,2223302,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,616U.1396.159.32.T.8.91084252,2226112,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,105G.1396.159.32.T.8.90985017,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,600M.1396.159.32.T.8.90988319,2000340,ESI_1f,T4,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,600M.1396.159.32.T.8.90988319,2000371,ESI_1f,T4,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,600M.1396.159.32.T.8.90988319,2000381,ESI_1f,T4,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,197K.1396.159.32.B.8.91167426,2135236,WST_1a,T1,-1,0,14,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,197K.1396.159.32.B.8.91167426,2141312,WST_1a,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,197K.1396.159.32.B.8.91167426,2150412,WST_1a,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,618L.1396.159.32.T.8.90986799,2229221,ESI_2e,T4,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,618L.1396.159.32.T.8.90986799,2228131,ESI_2e,T4,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,618L.1396.159.32.T.8.90986799,2227101,ESI_2e,T4,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,204R.1396.159.32.H.8.90986994,2750511,WST_2c,T1,-1,0,73,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,204R.1396.159.32.H.8.90986994,2747361,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,204R.1396.159.32.H.8.90986994,2747371,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,605R.1396.159.32.T.8.90989451,2230211,ESI_2e,T4,-1,0,139,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,605R.1396.159.32.T.8.90989451,2230221,ESI_2e,T4,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,605R.1396.159.32.T.8.90989451,2229221,ESI_2e,T4,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,614R.1396.159.32.T.8.91084242,2222132,ESI_1a,T4,-1,0,139,139,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,614R.1396.159.32.T.8.91084242,2223292,ESI_1a,T4,-1,1,139,139,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,614R.1396.159.32.T.8.91084242,2232293,ESI_1a,T4,-1,2,139,109,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,196S.1396.159.32.B.8.90988277,2069132,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,196S.1396.159.32.B.8.90988277,2070143,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,196S.1396.159.32.B.8.90988277,207192,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,614S.1396.159.32.T.8.90988081,2233292,ESI_2b,T4,-1,0,109,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,614S.1396.159.32.T.8.90988081,2233281,ESI_2b,T4,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,614S.1396.159.32.T.8.90988081,2233271,ESI_2b,T4,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,158R.1396.159.32.A.8.90985415,2060112,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,158R.1396.159.32.A.8.90985415,2065162,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,158R.1396.159.32.A.8.90985415,2065153,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,150N.1396.159.32.A.8.91789737,2750492,WST_1a,T1,-1,0,79,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,150G.1396.159.32.A.8.90987931,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,144L.1396.159.60.A.8.90987476,2762122,WST_1b,T1,-1,0,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,144L.1396.159.60.A.8.90987476,2765292,WST_1b,T1,-1,1,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
2026-09-03,144L.1396.159.60.A.8.90987476,2765301,WST_1b,T1,-1,2,0,0,SCHEDULED,2026-09-03T12:07:55.303272+00:00
