service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-03,605S.1396.158.16.T.8.91530020,2233291,ESI_1c,T4,-1,0,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,605E.1396.159.32.T.8.90986818,202292,ESI_2d,T4,-1,0,150,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,142H.1396.159.32.A.8.90985967,2760303,WST_1a,T1,-1,0,29,76,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,142H.1396.159.32.A.8.90985967,2747372,WST_1a,T1,-1,1,76,76,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,142H.1396.159.32.A.8.90985967,2747362,WST_1a,T1,-1,2,76,76,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,163F.1396.159.32.A.8.90988556,2750491,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,163F.1396.159.32.A.8.90988556,2750512,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,163F.1396.159.32.A.8.90988556,2747361,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,610D.1396.159.48.T.8.90987841,2232293,ESI_1a,T4,-1,0,53,23,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,610D.1396.159.48.T.8.90987841,2232282,ESI_1a,T4,-1,1,23,23,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,610D.1396.159.48.T.8.90987841,2233272,ESI_1a,T4,-1,2,23,23,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,151K.1396.159.32.A.8.90986892,2750492,WST_2c,T1,-1,0,70,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,151K.1396.159.32.A.8.90986892,2750512,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,151K.1396.159.32.A.8.90986892,2747361,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,610E.1396.159.48.T.8.90990196,2233291,ESI_2a,T4,-1,0,23,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,610E.1396.159.48.T.8.90990196,2233281,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,610E.1396.159.48.T.8.90990196,2233271,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,623J.1396.159.32.T.8.90984848,202291,ESI_1d,T4,-1,0,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,623J.1396.159.32.T.8.90984848,202761,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,623J.1396.159.32.T.8.90984848,201171,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,602F.1396.159.32.T.8.90986555,204476,ESI_1a,T4,-1,0,4,4,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,602F.1396.159.32.T.8.90986555,204484,ESI_1a,T4,-1,1,4,4,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,602F.1396.159.32.T.8.90986555,2205114,ESI_1a,T4,-1,2,4,4,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,194H.1396.159.32.B.8.90987399,2060111,NSN_2k,T1,-1,0,11,11,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,194H.1396.159.32.B.8.90987399,2060101,NSN_2k,T1,-1,1,11,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,194H.1396.159.32.B.8.90987399,206141,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,609E.1396.159.32.T.8.90987275,2230211,ESI_2d,T4,-1,0,196,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,609E.1396.159.32.T.8.90987275,2230221,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,609E.1396.159.32.T.8.90987275,2229221,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,619G.1396.159.32.T.8.90989856,2220363,ESI_2d,T4,-1,0,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,619G.1396.159.32.T.8.90989856,2217193,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,619G.1396.159.32.T.8.90989856,2216174,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,173J.1396.159.32.A.8.90985155,2753672,WST_2d,T1,-1,0,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,173J.1396.159.32.A.8.90985155,2753661,WST_2d,T1,-1,1,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,173J.1396.159.32.A.8.90985155,2756431,WST_2d,T1,-1,2,0,0,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,162F.1396.159.32.A.8.90986110,2000336,NSN_1a,T1,-1,0,166,136,SCHEDULED,2026-09-03T02:15:05.771829+00:00
2026-09-03,162F.1396.159.32.A.8.90986110,2000393,NSN_1a,T1,-1,1,136,106,SCHEDULED,2026-09-03T02:15:05.771829+00:00
