service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-16,193G.812.150.48.B.8.91114457,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,620F.812.150.56.T.8.91115011,202291,ESI_1d,T4,-1,0,185,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,620F.812.150.56.T.8.91115011,202761,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,620F.812.150.56.T.8.91115011,201171,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,120W.812.149.8.A.8.91116241,2750511,WST_1a,T1,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,142H.812.150.16.A.8.91116536,2150412,WST_1a,T1,-1,0,27,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,142H.812.150.16.A.8.91116536,2145663,WST_1a,T1,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,142H.812.150.16.A.8.91116536,2147423,WST_1a,T1,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,154G.812.150.48.A.8.91901869,2000393,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,154G.812.150.48.A.8.91901869,2000404,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,154G.812.150.48.A.8.91901869,206142,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,161C.812.150.124.A.8.91117349,2077301,NSN_2k,T1,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,161C.812.150.124.A.8.91117349,2077311,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,161C.812.150.124.A.8.91117349,2076241,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,612V.812.149.60.T.8.91115594,2220363,ESI_1a,T4,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,607L.812.149.8.T.8.91119930,2000329,ESI_2a,T4,-1,0,91,91,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,605F.812.150.56.T.8.91117491,202292,ESI_1a,T4,-1,0,177,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,605F.812.150.56.T.8.91117491,202761,ESI_1a,T4,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,605F.812.150.56.T.8.91117491,201171,ESI_1a,T4,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,153G.812.150.16.A.8.92116145,207263,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,153G.812.150.16.A.8.92116145,2073162,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,153G.812.150.16.A.8.92116145,2074182,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,133G.812.150.16.A.8.92143903,2750511,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,133G.812.150.16.A.8.92143903,2747361,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,133G.812.150.16.A.8.92143903,2747371,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,608E.812.150.120.T.8.91115485,2230211,ESI_2d,T4,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,608E.812.150.120.T.8.91115485,2230221,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,608E.812.150.120.T.8.91115485,2229221,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,615H.812.150.16.T.8.91119780,2223291,ESI_2a,T4,-1,0,176,176,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,615H.812.150.16.T.8.91119780,2222131,ESI_2a,T4,-1,1,176,176,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,615H.812.150.16.T.8.91119780,2220363,ESI_2a,T4,-1,2,176,152,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,621H.812.150.112.T.8.91115226,2230211,ESI_2d,T4,-1,0,41,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,621H.812.150.112.T.8.91115226,2230221,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,621H.812.150.112.T.8.91115226,2229221,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,605E.812.150.56.T.8.91117489,2217191,ESI_2d,T4,-1,0,237,237,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,605E.812.150.56.T.8.91117489,2216172,ESI_2d,T4,-1,1,237,237,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,605E.812.150.56.T.8.91117489,2205113,ESI_2d,T4,-1,2,237,237,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,172K.812.150.48.A.8.91114970,2145664,WST_1b,T1,-1,0,63,63,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,172K.812.150.48.A.8.91114970,2145654,WST_1b,T1,-1,1,63,63,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,172K.812.150.48.A.8.91114970,2145644,WST_1b,T1,-1,2,63,63,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,611H.812.150.16.T.8.91114305,2233292,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
2026-09-16,611H.812.150.16.T.8.91114305,2233281,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-16T01:43:42.360485+00:00
