service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-07,606F.807.169.124.T.8.91071522,2015142,ESI_1a,T4,-1,0,138,138,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,606F.807.169.124.T.8.91071522,204476,ESI_1a,T4,-1,1,138,138,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,606F.807.169.124.T.8.91071522,204484,ESI_1a,T4,-1,2,138,138,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,600E.807.169.4.T.8.91073463,2220351,ESI_2a,T4,-1,0,163,163,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,600E.807.169.4.T.8.91073463,221891,ESI_2a,T4,-1,1,163,163,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,600E.807.169.4.T.8.91073463,2217191,ESI_2a,T4,-1,2,163,163,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,133K.807.169.12.A.8.91071466,2767124,WST_1a,T1,-1,0,66,66,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,133K.807.169.12.A.8.91071466,2766144,WST_1a,T1,-1,1,66,66,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,133K.807.169.12.A.8.91071466,2770594,WST_1a,T1,-1,2,66,66,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,602J.807.169.4.T.8.91072129,2230211,ESI_2d,T4,-1,0,304,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,602J.807.169.4.T.8.91072129,2230221,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,602J.807.169.4.T.8.91072129,2229221,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,154L.807.169.4.A.8.91069283,2000336,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,154L.807.169.4.A.8.91069283,2000393,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,154L.807.169.4.A.8.91069283,2000404,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,194L.807.169.12.B.8.91070317,2077292,NSN_1a,T1,-1,0,7,7,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,194L.807.169.12.B.8.91070317,2079102,NSN_1a,T1,-1,1,7,7,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,194L.807.169.12.B.8.91070317,208042,NSN_1a,T1,-1,2,7,7,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,195L.807.169.12.B.8.91069739,2148534,WST_2c,T1,-1,0,187,187,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,195L.807.169.12.B.8.91069739,2147422,WST_2c,T1,-1,1,187,187,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,195L.807.169.12.B.8.91069739,2145662,WST_2c,T1,-1,2,187,187,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,656U.442.149.2.T.8.91475773,202291,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,625H.807.169.4.T.8.91072299,2220362,ESI_2a,T4,-1,0,72,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,625H.807.169.4.T.8.91072299,2220351,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,625H.807.169.4.T.8.91072299,221891,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,139Y.442.149.2.A.8.91067858,2750511,WST_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,186Y.442.149.2.B.8.91064827,2750513,WST_1a,T1,-1,0,25,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,190L.807.169.12.B.8.91072023,2079101,NSN_2k,T1,-1,0,90,90,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,190L.807.169.12.B.8.91072023,2077291,NSN_2k,T1,-1,1,90,90,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,190L.807.169.12.B.8.91072023,2077301,NSN_2k,T1,-1,2,90,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,138Y.442.149.2.A.8.91066389,2750513,WST_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,200D.807.169.60.H.8.91070534,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,136D.807.169.4.A.8.91073645,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,623L.807.169.4.T.8.91072794,2232293,ESI_1a,T4,-1,0,361,331,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,623L.807.169.4.T.8.91072794,2232282,ESI_1a,T4,-1,1,331,331,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,623L.807.169.4.T.8.91072794,2233272,ESI_1a,T4,-1,2,331,331,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,621L.807.169.4.T.8.91071282,202292,ESI_1a,T4,-1,0,313,43,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,621L.807.169.4.T.8.91071282,202761,ESI_1a,T4,-1,1,43,43,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,621L.807.169.4.T.8.91071282,201171,ESI_1a,T4,-1,2,43,43,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,204J.807.169.4.H.8.91072222,2076241,NSN_2k,T1,-1,0,5,5,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,204J.807.169.4.H.8.91072222,2074191,NSN_2k,T1,-1,1,5,5,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,204J.807.169.4.H.8.91072222,2074181,NSN_2k,T1,-1,2,5,5,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,660V.442.149.2.T.8.91475769,202291,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,161C.807.169.124.A.8.91074350,2077301,NSN_2k,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,161C.807.169.124.A.8.91074350,2077311,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,161C.807.169.124.A.8.91074350,2076241,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,195M.807.169.12.B.8.91070907,2000336,NSN_1a,T1,-1,0,127,37,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,195M.807.169.12.B.8.91070907,2000393,NSN_1a,T1,-1,1,37,7,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,195M.807.169.12.B.8.91070907,2000404,NSN_1a,T1,-1,2,7,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,107K.807.169.4.T.8.91073903,2147421,WST_2d,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,107K.807.169.4.T.8.91073903,2146111,WST_2d,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,107K.807.169.4.T.8.91073903,2145641,WST_2d,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,156C.807.169.12.A.8.91751939,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,612L.807.169.4.T.8.91070612,202292,ESI_1a,T4,-1,0,427,157,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,612L.807.169.4.T.8.91070612,202761,ESI_1a,T4,-1,1,157,157,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,612L.807.169.4.T.8.91070612,201171,ESI_1a,T4,-1,2,157,157,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,110F.807.169.4.T.8.91070744,207191,NSN_2k,T1,-1,0,57,57,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,110F.807.169.4.T.8.91070744,2070141,NSN_2k,T1,-1,1,57,57,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,110F.807.169.4.T.8.91070744,2069131,NSN_2k,T1,-1,2,57,57,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,135M.807.169.4.A.8.91070802,2015134,WST_1b,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,135M.807.169.4.A.8.91070802,2135236,WST_1b,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,135M.807.169.4.A.8.91070802,2141312,WST_1b,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,148H.807.169.12.A.8.91072768,2145664,WST_1b,T1,-1,0,60,79,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,148H.807.169.12.A.8.91072768,2145654,WST_1b,T1,-1,1,79,79,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,148H.807.169.12.A.8.91072768,2145644,WST_1b,T1,-1,2,79,79,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,133L.807.169.12.A.8.91068845,2750491,WST_2c,T1,-1,0,36,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,133L.807.169.12.A.8.91068845,2750512,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,133L.807.169.12.A.8.91068845,2747361,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,604F.807.169.12.T.8.91072512,202292,ESI_1a,T4,-1,0,199,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,604F.807.169.12.T.8.91072512,202761,ESI_1a,T4,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,604F.807.169.12.T.8.91072512,201171,ESI_1a,T4,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,155K.807.169.12.A.8.91071657,2150411,WST_2d,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,155K.807.169.12.A.8.91071657,2142321,WST_2d,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,155K.807.169.12.A.8.91071657,2141311,WST_2d,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,603F.807.169.108.T.8.91071274,202291,ESI_1a,T4,-1,0,471,201,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,603F.807.169.108.T.8.91071274,202761,ESI_1a,T4,-1,1,201,201,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,603F.807.169.108.T.8.91071274,201171,ESI_1a,T4,-1,2,201,201,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,606G.807.169.124.T.8.91071521,2220361,ESI_2a,T4,-1,0,138,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,606G.807.169.124.T.8.91071521,2220351,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,606G.807.169.124.T.8.91071521,221891,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,601F.807.169.12.T.8.91071734,202292,ESI_1a,T4,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,601F.807.169.12.T.8.91071734,202761,ESI_1a,T4,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,601F.807.169.12.T.8.91071734,201171,ESI_1a,T4,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,145L.807.169.4.A.8.91071525,2000404,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,145L.807.169.4.A.8.91071525,206142,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
2026-09-07,145L.807.169.4.A.8.91071525,2060104,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-07T05:46:41.629484+00:00
