service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-09,151D.807.169.48.A.8.91073609,208172,NSN_2k,T1,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,151D.807.169.48.A.8.91073609,208041,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,151D.807.169.48.A.8.91073609,2079101,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,154B.807.169.48.A.8.91070439,2770591,WST_2c,T1,-1,0,311,311,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,154B.807.169.48.A.8.91070439,2766141,WST_2c,T1,-1,1,311,311,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,154B.807.169.48.A.8.91070439,2767121,WST_2c,T1,-1,2,311,311,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,103C.807.169.48.T.8.91072732,2145641,WST_2d,T1,-1,0,111,126,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,103C.807.169.48.T.8.91072732,2145651,WST_2d,T1,-1,1,126,126,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,103C.807.169.48.T.8.91072732,2145661,WST_2d,T1,-1,2,126,126,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,617B.807.169.120.T.8.91069581,2232293,ESI_1a,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,617B.807.169.120.T.8.91069581,2232282,ESI_1a,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,617B.807.169.120.T.8.91069581,2233272,ESI_1a,T4,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,616E.807.169.16.T.8.91069286,2233291,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,616E.807.169.16.T.8.91069286,2233281,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,616E.807.169.16.T.8.91069286,2233271,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,602A.807.169.16.T.8.91072437,2217191,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,602A.807.169.16.T.8.91072437,2216172,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,602A.807.169.16.T.8.91072437,2216161,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,612C.807.169.48.T.8.91072699,2205114,ESI_1d,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,612C.807.169.48.T.8.91072699,2216173,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,612C.807.169.48.T.8.91072699,2217192,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,170C.807.169.16.A.8.91540674,2000392,NSN_2i,T1,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,170C.807.169.16.A.8.91540674,2000338,NSN_2i,T1,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,120E.807.169.16.A.8.91070788,2747361,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,120E.807.169.16.A.8.91070788,2747371,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,120E.807.169.16.A.8.91070788,2760302,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,621B.807.169.48.T.8.91069096,2226111,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,621B.807.169.48.T.8.91069096,2223291,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,621B.807.169.48.T.8.91069096,2222131,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,121D.807.169.24.A.8.91068844,2760304,WST_1a,T1,-1,0,6,6,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,121D.807.169.24.A.8.91068844,2747372,WST_1a,T1,-1,1,6,6,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,121D.807.169.24.A.8.91068844,2747362,WST_1a,T1,-1,2,6,6,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,850X.807.169.8.A.8.91071474,2750511,WST_1a,T1,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,626B.807.169.16.T.8.91069216,2230212,ESI_1d,T4,-1,0,122,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,627C.807.169.16.T.8.91072854,202291,ESI_1d,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,627C.807.169.16.T.8.91072854,202761,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,627C.807.169.16.T.8.91072854,201171,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,145C.807.169.48.A.8.91071058,2000336,NSN_1a,T1,-1,0,155,125,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,145C.807.169.48.A.8.91071058,2000393,NSN_1a,T1,-1,1,125,95,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,145C.807.169.48.A.8.91071058,2000404,NSN_1a,T1,-1,2,95,65,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,614B.807.169.16.T.8.91510426,204475,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
2026-09-09,614B.807.169.16.T.8.91510426,2015141,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-08T20:10:01.260613+00:00
