service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-08,609A.807.169.8.T.8.91510368,202292,ESI_2a,T4,-1,0,6,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,608B.807.169.8.T.8.91070222,2000345,ESI_1a,T4,-1,0,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,608B.807.169.8.T.8.91070222,2015142,ESI_1a,T4,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,608B.807.169.8.T.8.91070222,2205114,ESI_1a,T4,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,609P.807.169.4.T.8.91068975,2233292,ESI_1a,T4,-1,0,14,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,172F.807.169.8.A.8.91068812,2765301,WST_1b,T1,-1,0,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,172F.807.169.8.A.8.91068812,2756442,WST_1b,T1,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,172F.807.169.8.A.8.91068812,2756451,WST_1b,T1,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,113B.807.169.12.T.8.91069716,2148541,WST_2d,T1,-1,0,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,113B.807.169.12.T.8.91069716,2148531,WST_2d,T1,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,113B.807.169.12.T.8.91069716,2147421,WST_2d,T1,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,121F.807.169.24.A.8.91073191,2077302,NSN_1a,T1,-1,0,61,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,103F.807.169.12.T.8.91071833,2000338,WST_1b,T1,-1,0,32,2,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,103F.807.169.12.T.8.91071833,2015134,WST_1b,T1,-1,1,2,2,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,103F.807.169.12.T.8.91071833,2135236,WST_1b,T1,-1,2,2,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,194E.807.169.12.B.8.91072076,2135236,WST_1a,T1,-1,0,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,194E.807.169.12.B.8.91072076,2141312,WST_1a,T1,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,194E.807.169.12.B.8.91072076,2150412,WST_1a,T1,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,605B.807.169.8.T.8.91069988,2228132,ESI_1d,T4,-1,0,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,605B.807.169.8.T.8.91069988,2229222,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,605B.807.169.8.T.8.91069988,2230222,ESI_1d,T4,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,610P.807.169.4.T.8.91072558,2230211,ESI_1d,T4,-1,0,165,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,602C.807.169.8.T.8.91069711,2233271,ESI_2a,T4,-1,0,8,8,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,602C.807.169.8.T.8.91069711,2232281,ESI_2a,T4,-1,1,8,8,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,602C.807.169.8.T.8.91069711,2232291,ESI_2a,T4,-1,2,8,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,603C.807.169.108.T.8.91070500,2230211,ESI_2d,T4,-1,0,27,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,603C.807.169.108.T.8.91070500,2230221,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,603C.807.169.108.T.8.91070500,2229221,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,872M.807.169.4.B.8.91069673,208172,NSN_1a,T1,-1,0,6,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,105F.807.169.24.T.8.91071021,2747371,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,105F.807.169.24.T.8.91071021,2760302,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
2026-09-08,105F.807.169.24.T.8.91071021,2770592,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-07T22:19:56.545543+00:00
