service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-18,172F.812.150.64.A.8.91119848,2145664,WST_1b,T1,-1,0,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,172F.812.150.64.A.8.91119848,2145654,WST_1b,T1,-1,1,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,172F.812.150.64.A.8.91119848,2145644,WST_1b,T1,-1,2,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,617E.812.150.120.T.8.91118497,2232291,ESI_2d,T4,-1,0,2,20,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,617E.812.150.120.T.8.91118497,2220363,ESI_2d,T4,-1,1,20,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,617E.812.150.120.T.8.91118497,2205113,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,609P.812.150.32.T.8.91116995,2233292,ESI_1a,T4,-1,0,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,202B.812.150.124.H.8.91115971,2146111,WST_2d,T1,-1,0,26,74,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,202B.812.150.124.H.8.91115971,2145641,WST_2d,T1,-1,1,74,74,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,202B.812.150.124.H.8.91115971,2145651,WST_2d,T1,-1,2,74,74,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,613D.812.150.124.T.8.91118598,2232281,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,613D.812.150.124.T.8.91118598,2232291,ESI_2a,T4,-1,1,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,613D.812.150.124.T.8.91118598,2226111,ESI_2a,T4,-1,2,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,161A.812.150.124.A.8.91117818,2760301,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,161A.812.150.124.A.8.91117818,2770591,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,161A.812.150.124.A.8.91117818,2766141,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,236D.812.150.96.H.8.91117609,2076242,NSN_1a,T1,-1,0,56,56,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,236D.812.150.96.H.8.91117609,2077312,NSN_1a,T1,-1,1,56,56,SCHEDULED,2026-09-17T21:45:43.579884+00:00
2026-09-18,236D.812.150.96.H.8.91117609,2077302,NSN_1a,T1,-1,2,56,0,SCHEDULED,2026-09-17T21:45:43.579884+00:00
