service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-05,196P.442.149.128.B.8.91067330,2145661,WST_2c,T1,-1,0,49,49,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,196P.442.149.128.B.8.91067330,2150413,WST_2c,T1,-1,1,49,19,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,196P.442.149.128.B.8.91067330,2150403,WST_2c,T1,-1,2,19,19,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,144N.442.149.128.A.8.91521509,2750511,WST_2c,T1,-1,0,38,0,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,144N.442.149.128.A.8.91521509,2747361,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,144N.442.149.128.A.8.91521509,2747371,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,152L.442.149.128.A.8.91322786,2000336,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,152L.442.149.128.A.8.91322786,2000393,NSN_1a,T1,-1,1,0,0,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,152L.442.149.128.A.8.91322786,2000404,NSN_1a,T1,-1,2,0,0,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,142R.442.149.128.A.8.91066460,2000336,NSN_1a,T1,-1,0,120,90,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,142R.442.149.128.A.8.91066460,2000393,NSN_1a,T1,-1,1,90,60,SCHEDULED,2026-09-05T05:43:56.202920+00:00
2026-09-05,142R.442.149.128.A.8.91066460,2000404,NSN_1a,T1,-1,2,60,42,SCHEDULED,2026-09-05T05:43:56.202920+00:00
