service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-24,170S.817.158.32.A.8.91203991,2753672,WST_1b,T1,-1,0,114,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,136D.817.158.96.A.8.91203687,2077302,NSN_1a,T1,-1,0,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,198G.817.158.44.B.8.91200418,2077301,NSN_2k,T1,-1,0,390,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,198G.817.158.44.B.8.91200418,2077311,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,198G.817.158.44.B.8.91200418,2076241,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,135S.817.158.32.A.8.91520468,2148542,WST_1b,T1,-1,0,210,210,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,135S.817.158.32.A.8.91520468,2763172,WST_1b,T1,-1,1,210,210,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,135S.817.158.32.A.8.91520468,2762122,WST_1b,T1,-1,2,210,210,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,621P.817.158.48.T.8.91201728,2015141,ESI_2d,T4,-1,0,30,30,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,621P.817.158.48.T.8.91201728,2000344,ESI_2d,T4,-1,1,30,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,621P.817.158.48.T.8.91201728,2000395,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,610L.817.158.96.T.8.91204878,2230221,ESI_2d,T4,-1,0,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,610L.817.158.96.T.8.91204878,2229221,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,610L.817.158.96.T.8.91204878,2228131,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,615R.817.158.112.T.8.91203157,2000361,ESI_1a,T4,-1,0,138,138,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,615R.817.158.112.T.8.91203157,2000394,ESI_1a,T4,-1,1,138,108,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,615R.817.158.112.T.8.91203157,2000345,ESI_1a,T4,-1,2,108,78,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,143R.817.158.32.A.8.91201837,2000336,NSN_1a,T1,-1,0,354,324,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,143R.817.158.32.A.8.91201837,2000393,NSN_1a,T1,-1,1,324,294,SCHEDULED,2026-09-24T10:35:05.990919+00:00
2026-09-24,143R.817.158.32.A.8.91201837,2000404,NSN_1a,T1,-1,2,294,264,SCHEDULED,2026-09-24T10:35:05.990919+00:00
