service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-10,609M.807.169.32.T.8.91073720,2222132,ESI_1d,T4,-1,0,62,106,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,609M.807.169.32.T.8.91073720,2223292,ESI_1d,T4,-1,1,106,106,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,609M.807.169.32.T.8.91073720,2223302,ESI_1d,T4,-1,2,106,106,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,618L.807.169.48.T.8.91073824,2223301,ESI_2d,T4,-1,0,0,0,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,618L.807.169.48.T.8.91073824,2223291,ESI_2d,T4,-1,1,0,0,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,618L.807.169.48.T.8.91073824,2222131,ESI_2d,T4,-1,2,0,0,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,153R.807.169.32.A.8.91072905,2000336,NSN_1a,T1,-1,0,118,88,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,153R.807.169.32.A.8.91072905,2000393,NSN_1a,T1,-1,1,88,58,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,153R.807.169.32.A.8.91072905,2000404,NSN_1a,T1,-1,2,58,40,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,169M.807.169.32.A.8.91069348,2147424,WST_1b,T1,-1,0,207,207,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,169M.807.169.32.A.8.91069348,2148532,WST_1b,T1,-1,1,207,189,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,169M.807.169.32.A.8.91069348,2148542,WST_1b,T1,-1,2,189,189,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,601E.807.169.96.T.8.91071732,202292,ESI_2a,T4,-1,0,0,0,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,615T.807.169.48.T.8.91071037,202291,ESI_1d,T4,-1,0,104,0,SCHEDULED,2026-09-10T12:26:29.313826+00:00
2026-09-10,615T.807.169.48.T.8.91071037,202761,ESI_1d,T4,-1,1,0,0,SCHEDULED,2026-09-10T12:26:29.313826+00:00
